binary,metric,value,config
exchange2_s,system.cpu.dcache.overallAvgMshrMissLatency::cpu.dcache.prefetcher,47313.981928,nextline
exchange2_s,system.cpu.dcache.HardPFReq.mshrMisses::cpu.dcache.prefetcher,166,nextline
exchange2_s,system.cpu.dcache.HardPFReq.mshrMissLatency::cpu.dcache.prefetcher,7854121,nextline
exchange2_s,system.cpu.dcache.HardPFReq.mshrMissRate::cpu.dcache.prefetcher,inf,nextline
exchange2_s,system.cpu.dcache.HardPFReq.avgMshrMissLatency::cpu.dcache.prefetcher,47313.981928,nextline
exchange2_s,system.cpu.dcache.prefetcher.demandMshrMisses,126,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfIssued,3903283,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfUseful,103,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfUsefulButMiss,0,nextline
exchange2_s,system.cpu.dcache.prefetcher.accuracy,0.000026,nextline
exchange2_s,system.cpu.dcache.prefetcher.coverage,0.449782,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfHitInCache,3902813,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfHitInMSHR,304,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfHitInWB,0,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfLate,3903117,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfIdentified,4253347,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfBufferHit,13280,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfInCache,0,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfRemovedDemand,128784,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfRemovedFull,0,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfSpanPage,54474,nextline
exchange2_s,system.cpu.dcache.prefetcher.pfUsefulSpanPage,2,nextline
exchange2_s,system.cpu.dcache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,26829460267416,nextline
exchange2_s,system.cpu.dcache.tags.occupancies::cpu.dcache.prefetcher,109.406871,nextline
exchange2_s,system.cpu.dcache.tags.avgOccs::cpu.dcache.prefetcher,0.213685,nextline
exchange2_s,system.cpu.icache.overallMshrMisses::cpu.icache.prefetcher,2098,nextline
exchange2_s,system.cpu.icache.overallMshrMissLatency::cpu.icache.prefetcher,45146458,nextline
exchange2_s,system.cpu.icache.overallMshrMissRate::cpu.icache.prefetcher,inf,nextline
exchange2_s,system.cpu.icache.overallAvgMshrMissLatency::cpu.icache.prefetcher,21518.807436,nextline
exchange2_s,system.cpu.icache.HardPFReq.mshrMisses::cpu.icache.prefetcher,2098,nextline
exchange2_s,system.cpu.icache.HardPFReq.mshrMissLatency::cpu.icache.prefetcher,45146458,nextline
exchange2_s,system.cpu.icache.HardPFReq.mshrMissRate::cpu.icache.prefetcher,inf,nextline
exchange2_s,system.cpu.icache.HardPFReq.avgMshrMissLatency::cpu.icache.prefetcher,21518.807436,nextline
exchange2_s,system.cpu.icache.prefetcher.demandMshrMisses,339,nextline
exchange2_s,system.cpu.icache.prefetcher.pfIssued,1886720,nextline
exchange2_s,system.cpu.icache.prefetcher.pfUnused,122,nextline
exchange2_s,system.cpu.icache.prefetcher.pfUseful,730,nextline
exchange2_s,system.cpu.icache.prefetcher.pfUsefulButMiss,0,nextline
exchange2_s,system.cpu.icache.prefetcher.accuracy,0.000387,nextline
exchange2_s,system.cpu.icache.prefetcher.coverage,0.682881,nextline
exchange2_s,system.cpu.icache.prefetcher.pfHitInCache,1883871,nextline
exchange2_s,system.cpu.icache.prefetcher.pfHitInMSHR,751,nextline
exchange2_s,system.cpu.icache.prefetcher.pfHitInWB,0,nextline
exchange2_s,system.cpu.icache.prefetcher.pfLate,1884622,nextline
exchange2_s,system.cpu.icache.prefetcher.pfIdentified,1886740,nextline
exchange2_s,system.cpu.icache.prefetcher.pfBufferHit,0,nextline
exchange2_s,system.cpu.icache.prefetcher.pfInCache,0,nextline
exchange2_s,system.cpu.icache.prefetcher.pfRemovedDemand,20,nextline
exchange2_s,system.cpu.icache.prefetcher.pfRemovedFull,0,nextline
exchange2_s,system.cpu.icache.prefetcher.pfSpanPage,22773,nextline
exchange2_s,system.cpu.icache.prefetcher.pfUsefulSpanPage,14,nextline
exchange2_s,system.cpu.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,26829460267416,nextline
exchange2_s,system.cpu.icache.tags.occupancies::cpu.icache.prefetcher,173.010446,nextline
exchange2_s,system.cpu.icache.tags.avgOccs::cpu.icache.prefetcher,0.337911,nextline
exchange2_s,system.l2.demandHits::cpu.dcache.prefetcher,51,nextline
exchange2_s,system.l2.demandHits::cpu.icache.prefetcher,1017,nextline
exchange2_s,system.l2.overallHits::cpu.dcache.prefetcher,51,nextline
exchange2_s,system.l2.overallHits::cpu.icache.prefetcher,1017,nextline
exchange2_s,system.l2.demandMisses::cpu.dcache.prefetcher,115,nextline
exchange2_s,system.l2.demandMisses::cpu.icache.prefetcher,1081,nextline
exchange2_s,system.l2.overallMisses::cpu.dcache.prefetcher,115,nextline
exchange2_s,system.l2.overallMisses::cpu.icache.prefetcher,1081,nextline
exchange2_s,system.l2.demandMissLatency::cpu.dcache.prefetcher,7606048,nextline
exchange2_s,system.l2.demandMissLatency::cpu.icache.prefetcher,40365594,nextline
exchange2_s,system.l2.overallMissLatency::cpu.dcache.prefetcher,7606048,nextline
exchange2_s,system.l2.overallMissLatency::cpu.icache.prefetcher,40365594,nextline
exchange2_s,system.l2.demandAccesses::cpu.dcache.prefetcher,166,nextline
exchange2_s,system.l2.demandAccesses::cpu.icache.prefetcher,2098,nextline
exchange2_s,system.l2.overallAccesses::cpu.dcache.prefetcher,166,nextline
exchange2_s,system.l2.overallAccesses::cpu.icache.prefetcher,2098,nextline
exchange2_s,system.l2.demandMissRate::cpu.dcache.prefetcher,0.692771,nextline
exchange2_s,system.l2.demandMissRate::cpu.icache.prefetcher,0.515253,nextline
exchange2_s,system.l2.overallMissRate::cpu.dcache.prefetcher,0.692771,nextline
exchange2_s,system.l2.overallMissRate::cpu.icache.prefetcher,0.515253,nextline
exchange2_s,system.l2.demandAvgMissLatency::cpu.dcache.prefetcher,66139.547826,nextline
exchange2_s,system.l2.demandAvgMissLatency::cpu.icache.prefetcher,37340.975023,nextline
exchange2_s,system.l2.overallAvgMissLatency::cpu.dcache.prefetcher,66139.547826,nextline
exchange2_s,system.l2.overallAvgMissLatency::cpu.icache.prefetcher,37340.975023,nextline
exchange2_s,system.l2.demandMshrHits::cpu.dcache.prefetcher,31,nextline
exchange2_s,system.l2.demandMshrHits::cpu.icache.prefetcher,890,nextline
exchange2_s,system.l2.overallMshrHits::cpu.dcache.prefetcher,31,nextline
exchange2_s,system.l2.overallMshrHits::cpu.icache.prefetcher,890,nextline
exchange2_s,system.l2.demandMshrMisses::cpu.dcache.prefetcher,84,nextline
exchange2_s,system.l2.demandMshrMisses::cpu.icache.prefetcher,191,nextline
exchange2_s,system.l2.overallMshrMisses::cpu.dcache.prefetcher,84,nextline
exchange2_s,system.l2.overallMshrMisses::cpu.icache.prefetcher,191,nextline
exchange2_s,system.l2.overallMshrMisses::l2.prefetcher,1479,nextline
exchange2_s,system.l2.demandMshrMissLatency::cpu.dcache.prefetcher,5774883,nextline
exchange2_s,system.l2.demandMshrMissLatency::cpu.icache.prefetcher,14523795,nextline
exchange2_s,system.l2.overallMshrMissLatency::cpu.dcache.prefetcher,5774883,nextline
exchange2_s,system.l2.overallMshrMissLatency::cpu.icache.prefetcher,14523795,nextline
exchange2_s,system.l2.overallMshrMissLatency::l2.prefetcher,61486438,nextline
exchange2_s,system.l2.demandMshrMissRate::cpu.dcache.prefetcher,0.506024,nextline
exchange2_s,system.l2.demandMshrMissRate::cpu.icache.prefetcher,0.091039,nextline
exchange2_s,system.l2.overallMshrMissRate::cpu.dcache.prefetcher,0.506024,nextline
exchange2_s,system.l2.overallMshrMissRate::cpu.icache.prefetcher,0.091039,nextline
exchange2_s,system.l2.overallMshrMissRate::l2.prefetcher,inf,nextline
exchange2_s,system.l2.demandAvgMshrMissLatency::cpu.dcache.prefetcher,68748.607143,nextline
exchange2_s,system.l2.demandAvgMshrMissLatency::cpu.icache.prefetcher,76040.811518,nextline
exchange2_s,system.l2.overallAvgMshrMissLatency::cpu.dcache.prefetcher,68748.607143,nextline
exchange2_s,system.l2.overallAvgMshrMissLatency::cpu.icache.prefetcher,76040.811518,nextline
exchange2_s,system.l2.overallAvgMshrMissLatency::l2.prefetcher,41572.980392,nextline
exchange2_s,system.l2.HardPFReq.mshrMisses::l2.prefetcher,1479,nextline
exchange2_s,system.l2.HardPFReq.mshrMissLatency::l2.prefetcher,61486438,nextline
exchange2_s,system.l2.HardPFReq.mshrMissRate::l2.prefetcher,inf,nextline
exchange2_s,system.l2.HardPFReq.avgMshrMissLatency::l2.prefetcher,41572.980392,nextline
exchange2_s,system.l2.ReadCleanReq.hits::cpu.icache.prefetcher,1017,nextline
exchange2_s,system.l2.ReadCleanReq.misses::cpu.icache.prefetcher,1081,nextline
exchange2_s,system.l2.ReadCleanReq.missLatency::cpu.icache.prefetcher,40365594,nextline
exchange2_s,system.l2.ReadCleanReq.accesses::cpu.icache.prefetcher,2098,nextline
exchange2_s,system.l2.ReadCleanReq.missRate::cpu.icache.prefetcher,0.515253,nextline
exchange2_s,system.l2.ReadCleanReq.avgMissLatency::cpu.icache.prefetcher,37340.975023,nextline
exchange2_s,system.l2.ReadCleanReq.mshrHits::cpu.icache.prefetcher,890,nextline
exchange2_s,system.l2.ReadCleanReq.mshrMisses::cpu.icache.prefetcher,191,nextline
exchange2_s,system.l2.ReadCleanReq.mshrMissLatency::cpu.icache.prefetcher,14523795,nextline
exchange2_s,system.l2.ReadCleanReq.mshrMissRate::cpu.icache.prefetcher,0.091039,nextline
exchange2_s,system.l2.ReadCleanReq.avgMshrMissLatency::cpu.icache.prefetcher,76040.811518,nextline
exchange2_s,system.l2.ReadSharedReq.hits::cpu.dcache.prefetcher,51,nextline
exchange2_s,system.l2.ReadSharedReq.misses::cpu.dcache.prefetcher,115,nextline
exchange2_s,system.l2.ReadSharedReq.missLatency::cpu.dcache.prefetcher,7606048,nextline
exchange2_s,system.l2.ReadSharedReq.accesses::cpu.dcache.prefetcher,166,nextline
exchange2_s,system.l2.ReadSharedReq.missRate::cpu.dcache.prefetcher,0.692771,nextline
exchange2_s,system.l2.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher,66139.547826,nextline
exchange2_s,system.l2.ReadSharedReq.mshrHits::cpu.dcache.prefetcher,31,nextline
exchange2_s,system.l2.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher,84,nextline
exchange2_s,system.l2.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher,5774883,nextline
exchange2_s,system.l2.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher,0.506024,nextline
exchange2_s,system.l2.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher,68748.607143,nextline
exchange2_s,system.l2.prefetcher.demandMshrMisses,543,nextline
exchange2_s,system.l2.prefetcher.pfIssued,2387,nextline
exchange2_s,system.l2.prefetcher.pfUseful,458,nextline
exchange2_s,system.l2.prefetcher.pfUsefulButMiss,0,nextline
exchange2_s,system.l2.prefetcher.accuracy,0.191873,nextline
exchange2_s,system.l2.prefetcher.coverage,0.457542,nextline
exchange2_s,system.l2.prefetcher.pfHitInCache,816,nextline
exchange2_s,system.l2.prefetcher.pfHitInMSHR,92,nextline
exchange2_s,system.l2.prefetcher.pfHitInWB,0,nextline
exchange2_s,system.l2.prefetcher.pfLate,908,nextline
exchange2_s,system.l2.prefetcher.pfIdentified,2692,nextline
exchange2_s,system.l2.prefetcher.pfBufferHit,0,nextline
exchange2_s,system.l2.prefetcher.pfInCache,0,nextline
exchange2_s,system.l2.prefetcher.pfRemovedDemand,305,nextline
exchange2_s,system.l2.prefetcher.pfRemovedFull,0,nextline
exchange2_s,system.l2.prefetcher.pfSpanPage,37,nextline
exchange2_s,system.l2.prefetcher.pfUsefulSpanPage,8,nextline
exchange2_s,system.l2.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,26829460267416,nextline
exchange2_s,system.l2.tags.occupancies::cpu.dcache.prefetcher,56.402367,nextline
exchange2_s,system.l2.tags.occupancies::cpu.icache.prefetcher,41.538575,nextline
exchange2_s,system.l2.tags.occupancies::l2.prefetcher,361.003413,nextline
exchange2_s,system.l2.tags.avgOccs::cpu.dcache.prefetcher,0.013770,nextline
exchange2_s,system.l2.tags.avgOccs::cpu.icache.prefetcher,0.010141,nextline
exchange2_s,system.l2.tags.avgOccs::l2.prefetcher,0.088136,nextline
exchange2_s,system.l3.demandHits::cpu.dcache.prefetcher,20,nextline
exchange2_s,system.l3.demandHits::cpu.icache.prefetcher,18,nextline
exchange2_s,system.l3.demandHits::l2.prefetcher,324,nextline
exchange2_s,system.l3.overallHits::cpu.dcache.prefetcher,20,nextline
exchange2_s,system.l3.overallHits::cpu.icache.prefetcher,18,nextline
exchange2_s,system.l3.overallHits::l2.prefetcher,324,nextline
exchange2_s,system.l3.demandMisses::cpu.dcache.prefetcher,64,nextline
exchange2_s,system.l3.demandMisses::cpu.icache.prefetcher,173,nextline
exchange2_s,system.l3.demandMisses::l2.prefetcher,1155,nextline
exchange2_s,system.l3.overallMisses::cpu.dcache.prefetcher,64,nextline
exchange2_s,system.l3.overallMisses::cpu.icache.prefetcher,173,nextline
exchange2_s,system.l3.overallMisses::l2.prefetcher,1155,nextline
exchange2_s,system.l3.demandMissLatency::cpu.dcache.prefetcher,5296367,nextline
exchange2_s,system.l3.demandMissLatency::cpu.icache.prefetcher,13634352,nextline
exchange2_s,system.l3.demandMissLatency::l2.prefetcher,58708561,nextline
exchange2_s,system.l3.overallMissLatency::cpu.dcache.prefetcher,5296367,nextline
exchange2_s,system.l3.overallMissLatency::cpu.icache.prefetcher,13634352,nextline
exchange2_s,system.l3.overallMissLatency::l2.prefetcher,58708561,nextline
exchange2_s,system.l3.demandAccesses::cpu.dcache.prefetcher,84,nextline
exchange2_s,system.l3.demandAccesses::cpu.icache.prefetcher,191,nextline
exchange2_s,system.l3.demandAccesses::l2.prefetcher,1479,nextline
exchange2_s,system.l3.overallAccesses::cpu.dcache.prefetcher,84,nextline
exchange2_s,system.l3.overallAccesses::cpu.icache.prefetcher,191,nextline
exchange2_s,system.l3.overallAccesses::l2.prefetcher,1479,nextline
exchange2_s,system.l3.demandMissRate::cpu.dcache.prefetcher,0.761905,nextline
exchange2_s,system.l3.demandMissRate::cpu.icache.prefetcher,0.905759,nextline
exchange2_s,system.l3.demandMissRate::l2.prefetcher,0.780933,nextline
exchange2_s,system.l3.overallMissRate::cpu.dcache.prefetcher,0.761905,nextline
exchange2_s,system.l3.overallMissRate::cpu.icache.prefetcher,0.905759,nextline
exchange2_s,system.l3.overallMissRate::l2.prefetcher,0.780933,nextline
exchange2_s,system.l3.demandAvgMissLatency::cpu.dcache.prefetcher,82755.734375,nextline
exchange2_s,system.l3.demandAvgMissLatency::cpu.icache.prefetcher,78811.283237,nextline
exchange2_s,system.l3.demandAvgMissLatency::l2.prefetcher,50829.922944,nextline
exchange2_s,system.l3.overallAvgMissLatency::cpu.dcache.prefetcher,82755.734375,nextline
exchange2_s,system.l3.overallAvgMissLatency::cpu.icache.prefetcher,78811.283237,nextline
exchange2_s,system.l3.overallAvgMissLatency::l2.prefetcher,50829.922944,nextline
exchange2_s,system.l3.demandMshrHits::cpu.dcache.prefetcher,5,nextline
exchange2_s,system.l3.demandMshrHits::cpu.icache.prefetcher,11,nextline
exchange2_s,system.l3.demandMshrHits::l2.prefetcher,903,nextline
exchange2_s,system.l3.overallMshrHits::cpu.dcache.prefetcher,5,nextline
exchange2_s,system.l3.overallMshrHits::cpu.icache.prefetcher,11,nextline
exchange2_s,system.l3.overallMshrHits::l2.prefetcher,903,nextline
exchange2_s,system.l3.demandMshrMisses::cpu.dcache.prefetcher,59,nextline
exchange2_s,system.l3.demandMshrMisses::cpu.icache.prefetcher,162,nextline
exchange2_s,system.l3.demandMshrMisses::l2.prefetcher,252,nextline
exchange2_s,system.l3.overallMshrMisses::cpu.dcache.prefetcher,59,nextline
exchange2_s,system.l3.overallMshrMisses::cpu.icache.prefetcher,162,nextline
exchange2_s,system.l3.overallMshrMisses::l2.prefetcher,252,nextline
exchange2_s,system.l3.overallMshrMisses::l3.prefetcher,1384,nextline
exchange2_s,system.l3.demandMshrMissLatency::cpu.dcache.prefetcher,4775222,nextline
exchange2_s,system.l3.demandMshrMissLatency::cpu.icache.prefetcher,12458862,nextline
exchange2_s,system.l3.demandMshrMissLatency::l2.prefetcher,17480166,nextline
exchange2_s,system.l3.overallMshrMissLatency::cpu.dcache.prefetcher,4775222,nextline
exchange2_s,system.l3.overallMshrMissLatency::cpu.icache.prefetcher,12458862,nextline
exchange2_s,system.l3.overallMshrMissLatency::l2.prefetcher,17480166,nextline
exchange2_s,system.l3.overallMshrMissLatency::l3.prefetcher,73040541,nextline
exchange2_s,system.l3.demandMshrMissRate::cpu.dcache.prefetcher,0.702381,nextline
exchange2_s,system.l3.demandMshrMissRate::cpu.icache.prefetcher,0.848168,nextline
exchange2_s,system.l3.demandMshrMissRate::l2.prefetcher,0.170385,nextline
exchange2_s,system.l3.overallMshrMissRate::cpu.dcache.prefetcher,0.702381,nextline
exchange2_s,system.l3.overallMshrMissRate::cpu.icache.prefetcher,0.848168,nextline
exchange2_s,system.l3.overallMshrMissRate::l2.prefetcher,0.170385,nextline
exchange2_s,system.l3.overallMshrMissRate::l3.prefetcher,inf,nextline
exchange2_s,system.l3.demandAvgMshrMissLatency::cpu.dcache.prefetcher,80935.966102,nextline
exchange2_s,system.l3.demandAvgMshrMissLatency::cpu.icache.prefetcher,76906.555556,nextline
exchange2_s,system.l3.demandAvgMshrMissLatency::l2.prefetcher,69365.738095,nextline
exchange2_s,system.l3.overallAvgMshrMissLatency::cpu.dcache.prefetcher,80935.966102,nextline
exchange2_s,system.l3.overallAvgMshrMissLatency::cpu.icache.prefetcher,76906.555556,nextline
exchange2_s,system.l3.overallAvgMshrMissLatency::l2.prefetcher,69365.738095,nextline
exchange2_s,system.l3.overallAvgMshrMissLatency::l3.prefetcher,52774.957370,nextline
exchange2_s,system.l3.HardPFReq.mshrMisses::l3.prefetcher,1384,nextline
exchange2_s,system.l3.HardPFReq.mshrMissLatency::l3.prefetcher,73040541,nextline
exchange2_s,system.l3.HardPFReq.mshrMissRate::l3.prefetcher,inf,nextline
exchange2_s,system.l3.HardPFReq.avgMshrMissLatency::l3.prefetcher,52774.957370,nextline
exchange2_s,system.l3.ReadSharedReq.hits::cpu.dcache.prefetcher,20,nextline
exchange2_s,system.l3.ReadSharedReq.hits::cpu.icache.prefetcher,18,nextline
exchange2_s,system.l3.ReadSharedReq.hits::l2.prefetcher,324,nextline
exchange2_s,system.l3.ReadSharedReq.misses::cpu.dcache.prefetcher,64,nextline
exchange2_s,system.l3.ReadSharedReq.misses::cpu.icache.prefetcher,173,nextline
exchange2_s,system.l3.ReadSharedReq.misses::l2.prefetcher,1155,nextline
exchange2_s,system.l3.ReadSharedReq.missLatency::cpu.dcache.prefetcher,5296367,nextline
exchange2_s,system.l3.ReadSharedReq.missLatency::cpu.icache.prefetcher,13634352,nextline
exchange2_s,system.l3.ReadSharedReq.missLatency::l2.prefetcher,58708561,nextline
exchange2_s,system.l3.ReadSharedReq.accesses::cpu.dcache.prefetcher,84,nextline
exchange2_s,system.l3.ReadSharedReq.accesses::cpu.icache.prefetcher,191,nextline
exchange2_s,system.l3.ReadSharedReq.accesses::l2.prefetcher,1479,nextline
exchange2_s,system.l3.ReadSharedReq.missRate::cpu.dcache.prefetcher,0.761905,nextline
exchange2_s,system.l3.ReadSharedReq.missRate::cpu.icache.prefetcher,0.905759,nextline
exchange2_s,system.l3.ReadSharedReq.missRate::l2.prefetcher,0.780933,nextline
exchange2_s,system.l3.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher,82755.734375,nextline
exchange2_s,system.l3.ReadSharedReq.avgMissLatency::cpu.icache.prefetcher,78811.283237,nextline
exchange2_s,system.l3.ReadSharedReq.avgMissLatency::l2.prefetcher,50829.922944,nextline
exchange2_s,system.l3.ReadSharedReq.mshrHits::cpu.dcache.prefetcher,5,nextline
exchange2_s,system.l3.ReadSharedReq.mshrHits::cpu.icache.prefetcher,11,nextline
exchange2_s,system.l3.ReadSharedReq.mshrHits::l2.prefetcher,903,nextline
exchange2_s,system.l3.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher,59,nextline
exchange2_s,system.l3.ReadSharedReq.mshrMisses::cpu.icache.prefetcher,162,nextline
exchange2_s,system.l3.ReadSharedReq.mshrMisses::l2.prefetcher,252,nextline
exchange2_s,system.l3.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher,4775222,nextline
exchange2_s,system.l3.ReadSharedReq.mshrMissLatency::cpu.icache.prefetcher,12458862,nextline
exchange2_s,system.l3.ReadSharedReq.mshrMissLatency::l2.prefetcher,17480166,nextline
exchange2_s,system.l3.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher,0.702381,nextline
exchange2_s,system.l3.ReadSharedReq.mshrMissRate::cpu.icache.prefetcher,0.848168,nextline
exchange2_s,system.l3.ReadSharedReq.mshrMissRate::l2.prefetcher,0.170385,nextline
exchange2_s,system.l3.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher,80935.966102,nextline
exchange2_s,system.l3.ReadSharedReq.avgMshrMissLatency::cpu.icache.prefetcher,76906.555556,nextline
exchange2_s,system.l3.ReadSharedReq.avgMshrMissLatency::l2.prefetcher,69365.738095,nextline
exchange2_s,system.l3.prefetcher.demandMshrMisses,712,nextline
exchange2_s,system.l3.prefetcher.pfIssued,1826,nextline
